[scx_flow] mode=latency gen=3 run=6 reserve_disp=49 shared_disp=481 local_fast=544 wake_preempt=0 refill=641 exhaust=32 pos_wake=512 reserve_local=511 reserve_global=49 shared_wake=35 runnable=63 cpu_release=456 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=49 shared_disp=411 local_fast=549 wake_preempt=0 refill=648 exhaust=33 pos_wake=501 reserve_local=499 reserve_global=49 shared_wake=34 runnable=83 cpu_release=390 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=71 shared_disp=399 local_fast=643 wake_preempt=0 refill=755 exhaust=31 pos_wake=623 reserve_local=611 reserve_global=71 shared_wake=34 runnable=78 cpu_release=388 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=35 shared_disp=596 local_fast=529 wake_preempt=0 refill=620 exhaust=29 pos_wake=493 reserve_local=492 reserve_global=35 shared_wake=34 runnable=66 cpu_release=558 init_task=28 enable=28 exit_task=28 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=51 shared_disp=544 local_fast=560 wake_preempt=0 refill=660 exhaust=33 pos_wake=506 reserve_local=501 reserve_global=51 shared_wake=38 runnable=89 cpu_release=509 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=62 shared_disp=451 local_fast=586 wake_preempt=0 refill=707 exhaust=34 pos_wake=546 reserve_local=543 reserve_global=62 shared_wake=51 runnable=80 cpu_release=418 init_task=34 enable=34 exit_task=34 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=54 shared_disp=466 local_fast=559 wake_preempt=0 refill=656 exhaust=30 pos_wake=525 reserve_local=522 reserve_global=54 shared_wake=34 runnable=69 cpu_release=446 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=73 shared_disp=696 local_fast=769 wake_preempt=0 refill=927 exhaust=35 pos_wake=764 reserve_local=737 reserve_global=73 shared_wake=69 runnable=91 cpu_release=641 init_task=30 enable=30 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=49 shared_disp=423 local_fast=546 wake_preempt=0 refill=645 exhaust=32 pos_wake=517 reserve_local=516 reserve_global=49 shared_wake=34 runnable=63 cpu_release=402 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=52 shared_disp=567 local_fast=556 wake_preempt=0 refill=657 exhaust=32 pos_wake=515 reserve_local=511 reserve_global=52 shared_wake=34 runnable=80 cpu_release=540 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=9 reserve_disp=42 shared_disp=957 local_fast=525 wake_preempt=0 refill=619 exhaust=31 pos_wake=490 reserve_local=490 reserve_global=42 shared_wake=36 runnable=62 cpu_release=925 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=47 shared_disp=356 local_fast=593 wake_preempt=0 refill=684 exhaust=29 pos_wake=561 reserve_local=559 reserve_global=47 shared_wake=32 runnable=64 cpu_release=342 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=61 shared_disp=343 local_fast=662 wake_preempt=0 refill=778 exhaust=32 pos_wake=641 reserve_local=624 reserve_global=61 shared_wake=35 runnable=87 cpu_release=316 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=3 reserve_disp=87 shared_disp=330 local_fast=785 wake_preempt=0 refill=929 exhaust=33 pos_wake=793 reserve_local=751 reserve_global=87 shared_wake=39 runnable=108 cpu_release=301 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=8 reserve_disp=100 shared_disp=415 local_fast=714 wake_preempt=0 refill=843 exhaust=32 pos_wake=693 reserve_local=662 reserve_global=100 shared_wake=37 runnable=113 cpu_release=405 init_task=31 enable=31 exit_task=31 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=49 shared_disp=469 local_fast=529 wake_preempt=0 refill=622 exhaust=30 pos_wake=491 reserve_local=491 reserve_global=49 shared_wake=35 runnable=67 cpu_release=447 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=4 reserve_disp=52 shared_disp=344 local_fast=561 wake_preempt=0 refill=660 exhaust=32 pos_wake=533 reserve_local=531 reserve_global=52 shared_wake=33 runnable=64 cpu_release=325 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=82 shared_disp=684 local_fast=738 wake_preempt=0 refill=886 exhaust=34 pos_wake=729 reserve_local=704 reserve_global=82 shared_wake=60 runnable=90 cpu_release=645 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=46 shared_disp=704 local_fast=544 wake_preempt=0 refill=639 exhaust=29 pos_wake=513 reserve_local=512 reserve_global=46 shared_wake=34 runnable=64 cpu_release=681 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=44 shared_disp=501 local_fast=551 wake_preempt=0 refill=643 exhaust=32 pos_wake=500 reserve_local=498 reserve_global=44 shared_wake=34 runnable=80 cpu_release=466 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=40 shared_disp=517 local_fast=528 wake_preempt=0 refill=624 exhaust=32 pos_wake=492 reserve_local=490 reserve_global=40 shared_wake=34 runnable=68 cpu_release=483 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=41 shared_disp=508 local_fast=546 wake_preempt=0 refill=647 exhaust=32 pos_wake=516 reserve_local=514 reserve_global=41 shared_wake=36 runnable=65 cpu_release=474 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=4 reserve_disp=69 shared_disp=601 local_fast=722 wake_preempt=0 refill=834 exhaust=34 pos_wake=682 reserve_local=666 reserve_global=69 shared_wake=39 runnable=99 cpu_release=582 init_task=30 enable=30 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=56 shared_disp=434 local_fast=537 wake_preempt=0 refill=638 exhaust=32 pos_wake=507 reserve_local=507 reserve_global=56 shared_wake=35 runnable=64 cpu_release=413 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=42 shared_disp=612 local_fast=546 wake_preempt=0 refill=652 exhaust=33 pos_wake=503 reserve_local=499 reserve_global=42 shared_wake=41 runnable=80 cpu_release=555 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=42 shared_disp=749 local_fast=535 wake_preempt=0 refill=628 exhaust=31 pos_wake=502 reserve_local=501 reserve_global=42 shared_wake=32 runnable=64 cpu_release=722 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=44 shared_disp=415 local_fast=560 wake_preempt=0 refill=656 exhaust=30 pos_wake=538 reserve_local=537 reserve_global=44 shared_wake=34 runnable=56 cpu_release=387 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
